id,channel,text,audio_file,audio_path
528,@aiphatthanhvatruyenhinhhai1908,"Ngôi tháp được dựng hơn nghìn năm. Đồ Sơn cũng mong muốn là con em Đồ Sơn sẽ phát huy truyền thống, tăng cường học tập, đạt kết quả cao nhất.",audio_0528.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0528.wav
529,@AnimeRewind.Official,"Gojo đã liên tục sử dụng kỹ thuật đó từ đó tới giờ để tự hồi phục lại não bộ của mình, từ đó có thể kích hoạt vô hạ hạn 24 chiến 7 mà không bị kiệt sức hay khiến não bị quá tải như trước khi thức tỉnh.",audio_0529.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0529.wav
530,@hacthaybachthay,Tín hiệu cảnh báo cho một cuộc tình sẽ lại đổ vỏ.,audio_0530.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0530.wav
531,@gc.gamelab,Tuy nhiên thì Jebat có kỹ năng cung cấp là chắn đồng minh phe địch giúp chặn một lần mọi loại sát thương.,audio_0531.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0531.wav
532,@MeovatcuocsongLNV,Mình đã có chia sẻ trên kênh.,audio_0532.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0532.wav
533,@Nhantaidaiviet,Cậu cũng sẽ sớm tìm được hạnh phúc cho mình thôi.,audio_0533.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0533.wav
534,@VoizFM,Làm bài được không con?,audio_0534.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0534.wav
535,@W2WHorror,Với nền văn minh và giá trị nhân văn mà chúng ta luôn tự hào.,audio_0535.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0535.wav
536,@baihoc10phut,Rất tuyệt vời.,audio_0536.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0536.wav
537,@RiwayLegal,Cho nên là nếu bây giờ các bạn kêu Trân đặt tên.,audio_0537.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0537.wav
538,@CosmicWriter,"Họ không bao giờ có thể tồn tại ở những hoàn cảnh ổn định, hoặc chấp nhận những giá trị truyền thống lâu đời nhưng lại mang cảm giác gò bó.",audio_0538.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0538.wav
539,@duythanhish,Nó liên quan đến cái chỉ số nâng cao hơn.,audio_0539.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0539.wav
540,@Spiderum,Đó là khi bạn đang đứng ngoài.,audio_0540.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0540.wav
541,@FonosVietnam,"Dù đi được 7 vòng quanh xích đảo trái đất chỉ trong một giây, tức là rất nhanh so với tiêu chuẩn của con người, thì ánh sáng vẫn phải mất nhiều năm mới vượt qua được khoảng không bao la giữa các thiên thể trong vũ trụ.",audio_0541.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0541.wav
542,@VoizFM,Thì chỉ cần đánh dấu X.,audio_0542.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0542.wav
543,@KienThucQuanSu,"Như tại Bài Giên Thái từ năm 330 đến năm 1453, do vị trí địa lý đặc thù nằm ở nút giao giữa châu Âu và phương Đồng.",audio_0543.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0543.wav
544,@cungmaivaobep-monan-amthuc,"Mến chào quý cô chú, anh chị và các bạn đang xem kênh Cùng Mai Vào Bếp.",audio_0544.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0544.wav
545,@betterversionvn,"Đương nhiên, Better Vision không có khuyên hướng kêu gọi mọi người tham gia tôn giáo nào cả không có hiểu triết lý của Đức Phật tới mọi người để mà mở rộng thêm tâm hiểu biết.",audio_0545.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0545.wav
546,@caikinhdi_vn,Là do bề đàn có khả năng chống chọi với môi trường tự nhiên khắc nghiệt tốt hơn các cá thể.,audio_0546.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0546.wav
547,@W2WMovie,Anh ấy tìm kiếm mọi cậu bé mất tích và phát hiện ra rằng một cậu bé 10 tuổi đã biến mất ở New Orleans 5 ngày trước khi một phụ nữ trẻ ở New Orleans được tìm thấy đã chết trong bồn tắm của mình.,audio_0547.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0547.wav
548,@chanthienmybachnien,Nằm ở vị trí số 18 này.,audio_0548.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0548.wav
549,@Nhantaidaiviet,Ngươi lấy gì mà nhận trâu nhà mình?,audio_0549.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0549.wav
550,@MensBay,Hoặc là đứng chụp hình ở trong một cái hội chợ.,audio_0550.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0550.wav
551,@SUCKHOETAMSINH,So với cái món chả giò truyền thống của mình đó.,audio_0551.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0551.wav
552,@hoshiphan,Các bạn thấy màu sắc vàng ống rất đẹp.,audio_0552.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0552.wav
553,@vuive123,Bố em đã cất công làm tổ cho chúng rất đẹp và chắc chắn.,audio_0553.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0553.wav
554,@tamhonanuong,"Sau khi mình có thai, mẹ chồng còn chăm sóc kỹ hơn nữa, tủ lạnh chưa bao giờ thiếu đồ ăn, thuốc bổ, tổ yến chưa bao giờ thiếu trong nhà.",audio_0554.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0554.wav
555,@BIBITV8888,Chân phanh ở đâu.,audio_0555.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0555.wav
556,@vanhkhuyenle,"Canh chua thịt bằm ngon, rẻ và đủ chất.",audio_0556.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0556.wav
557,@VoizFM,Trong cuộc đại chiến.,audio_0557.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0557.wav
558,@BlvckVines,Đây.,audio_0558.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0558.wav
559,@PhePhim,"Alex chính là những đứa con không nghe lời, cô không ăn chay, và như ta thấy là cũng chẳng gần gũi với phụ huynh.",audio_0559.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0559.wav
560,@FonosVietnam,Ngay cả khi đã đi đúng con đường bạn vẫn sẽ bị đè bẹp nếu cứ ngồi im ở đó.,audio_0560.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0560.wav
561,@VoizFM,"Nhưng chỉ trong nháy mắt, bóng Thần Quân đã biến mất trong tầm mắt của họ.",audio_0561.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0561.wav
562,@W2WHorror,"Khi nghi lễ được thể hiện, Kagutaba được miêu tả là một con quỷ đỏ với khuôn mặt ác mộng bị biến dạng được thấy xuyên suốt bộ phim.",audio_0562.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0562.wav
563,@LamVlog,Bỏ cái miếng vải vào.,audio_0563.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0563.wav
564,@meGAME_Official,Bạn BLTV nói Mii Game nhai đi nhai lại hoài.,audio_0564.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0564.wav
565,@RiwayLegal,Hôm nay thì Trân sẽ chia sẻ với các bạn một cái chủ đề để mà các bạn có thêm cái sự chọn lựa trong năm 2023 sắp tới.,audio_0565.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0565.wav
566,@VoizFM,Khi anh bạn Mochilai của anh giả vờ.,audio_0566.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0566.wav
567,@chanthienmybachnien,Và cái bài thuốc này nó sẽ làm thứ nhất đó là hạn chế cái việc là vi khuẩn xâm nhập vào máu.,audio_0567.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0567.wav
568,@VoizFM,"Giữa một rừng hào nhoáng của những lời tung hô dành cho các tiền đạo và tiền vệ, thì chàng trai đó lại đứng phía sau mà vẫn khiến người hâm mộ dưới truyền thông sục sạo và tìm kiếm mình.",audio_0568.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0568.wav
569,@AnimeRewind.Official,"Không biết đâu là những ghi chép thực sự tồn tại, và đâu là những câu chuyện được dựng lên từ sản phẩm do trí tưởng tượng của con người.",audio_0569.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0569.wav
570,@VoizFM,"Vậy mà con dâu chưa sanh đẻ gì, nói sao họ không xốt ruột.",audio_0570.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0570.wav
571,@vietnh1009,Các bạn nhìn ở đây chúng ta có rất nhiều cái Solution cho nhiều bài toán khác nhau.,audio_0571.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0571.wav
572,@sunhuynpodcast,"Tại vì, đặc biệt là đàn ông.",audio_0572.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0572.wav
573,@Spiderum,Còn lý do tại sao chọn Việt Á mà không phải công ty khác thì không ai biết.,audio_0573.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0573.wav
574,@VoizFM,Bạn đang rời xa cái chết.,audio_0574.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0574.wav
575,@ntcanima,Nhất cự li nhì khoảng cách.,audio_0575.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0575.wav
576,@NgamRadio,"Tuy nhiên, trong cuộc đấu tranh quyền lực, họ khả năng sẽ trở thành hạt nhân của lực lượng phản động.",audio_0576.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0576.wav
577,@Spiderum,Họ hiền lành tốt bụng và cũng có phần đáng yêu của trẻ con.,audio_0577.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0577.wav
578,@FonosVietnam,"Hai yếu tố song hành, đóng khung, định hình cho tôi vẫn luôn là gia đình và công việc.",audio_0578.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0578.wav
579,@BroNub,Kể từ lúc tỉnh dậy tôi đã không còn chút ký ức nào về trước kia cả.,audio_0579.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0579.wav
580,@ThanhPahm,Vậy đấy.,audio_0580.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0580.wav
581,@SUCKHOETAMSINH,Thì mình thái lát mỏng sau đó mình sẽ trắng sống nhỏ lại nha.,audio_0581.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0581.wav
582,@FonosVietnam,Hãy lắng nghe họ và ghi chép lại.,audio_0582.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0582.wav
583,@TULEMIENTAY,"Nè, các bạn coi nè, những cái thép chanh nó sẽ nát ra như thế này.",audio_0583.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0583.wav
584,@jakinatsumi2915,Tớ không nghĩ Candy là một người ích kỷ như vậy đâu.,audio_0584.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0584.wav
585,@SukiesKitchen,Trong quá trình ủ gluten trong bột cũng sẽ được hình thành thêm và bột sẽ dai hơn nữa.,audio_0585.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0585.wav
586,@Nhantaidaiviet,Hồng Siêm.,audio_0586.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0586.wav
587,@TruyenhinhCaoBang,"Kính chào quý vị và các đồng chí, ngày 15 tháng 2, tức mùng 6 Tết, Bộ Chỉ huy quân sự tỉnh đã tổ chức lễ phát động.",audio_0587.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0587.wav
588,@FonosVietnam,Bỏ ra 20.000 đô la để mua một bất động sản trị giá 116.000 đô la?,audio_0588.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0588.wav
589,@sunhuynpodcast,Thì bạn lại cảm giác là không thể nào mà mình có thể sống nổi ở đây.,audio_0589.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0589.wav
590,@VuTruNguyenThuy,Tất cả đều phải trả giá cho những cuộc thí nghiệm đầy man dợ của mình.,audio_0590.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0590.wav
591,@FonosVietnam,Bác sĩ nói gì đó với tôi.,audio_0591.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0591.wav
592,@SukiesKitchen,"Mình sẽ đánh kem với 15g đường bột, lượng đường các bạn có thể thay đổi tùy theo khẩu vị nhé.",audio_0592.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_0592.wav
